UV,SolarRad,Avg_Wind,Rel_humidity,pop_Density,StringyInd,PM25,DailyTemp,Precipitation,DailyCases,DailyDeath,TotPop,CSR
7,12.8,6,85,1239.579312,74.54,95,29.2,555.2592854,159679,1997,163046161,0.000979348
9,18,8,75.5,1300,78.24,42,26.2,163.6402804,928,9,21516000,4.31E-05
7,14.9,16,75,377.3795905,50,39,17.7,70.42278233,61838,9771,11484055,0.005384683
4,15,9,75,25.06171624,81.02,59,16.3,48.18362901,1577004,64265,211049527,0.007472199
4,13.6,12.3,71.65,5492.6,68.98,23,18,32.476023,2947,177,631486,0.00466677
9,23.8,15.4,21.2,247.3,68.98,26,42.2,12.75395483,18442,435,2266715,0.008136003
7,17,11.9,71.6,2026.4,68.98,51,32.8,109.6810841,5758,245,760141,0.00757491
5,8.7,17,82,97.91306306,73.61,44,20,261.4179296,4621,18,5047561,0.000915492
6,12.3,30,73,137.6577053,34.72,23,20.3,100.673578,12440,351,10669709,0.001165917
5,25,19,75,137.9765658,57.41,27,20,52.52277244,12832,606,5818553,0.002205359
5,27.4,14,70,18.14854727,35.19,21,16.3,44.30573197,7248,329,5520314,0.001312969
8,10.8,16,70,122.2994372,51.85,38,19.6,43.22461564,195546,29812,67059887,0.002915991
8,24,6.5,53.2,83.26518231,46.3,47,29.3,14.25140191,3511,192,10716322,0.000327631
6,10,12,77.5,7096.190476,41.67,25,32,519.2210908,1258,7,7507400,0.000167568
8,20.2,17,60,107.9814868,54.63,29,23.1,68.0106592,4174,589,9769949,0.000427228
8,24.6,6,75,454.9380726,74.07,144,34.9,144.2749588,673165,19268,1366417754,0.000492649
8,24.1,12,76.5,147.7521901,54.17,129,26.3,130.0716429,62142,3089,270625568,0.000229624
7,32.8,16,70,410.4805915,69.44,71,26.7,0.380429736,29170,330,9053300,0.00322203
7,20.3,8,74,205.4183722,55.56,34,26.6,52.61045954,241419,34854,60297396,0.004003805
6,3.5,19,73,347.0734584,25.93,40,25,96.58940226,19461,977,126264931,0.000154128
6,24.5,10.1,59,6.769825721,81.02,30,19.6,41.68003057,47171,188,18513930,0.002547865
6,21.7,9.8,68.7,550.4,68.98,70,35,104.775571,4589,366,545724,0.008409013
7,13.6,9.5,77.8,413.1,68.98,38,33.3,261.9428422,1798,8,293582,0.006124354
8,36.5,13,77,8092.3,68.98,70,29.4,0.363213068,115024,3457,3979537,0.028903865
6,18.3,12,80,95.96282149,50.93,58,28.3,168.7216659,8658,121,31949777,0.000270988
9,28.2,11.3,29.1,414.9,68.98,26,36.6,20.32144112,62296,880,4485414,0.013888573
6,17.7,6.2,89,64.91462641,70.83,53,20,219.0851955,252165,30366,127575529,0.001976594
7,11.4,11.9,61,1704.9,68.98,44,19.4,22.64266371,2488,69,812855,0.003060817
7,22.5,17,79,511.4759276,39.81,22,17.5,62.25835908,50548,6126,17332850,0.002916312
8,17.4,9.5,77.1,2029.4,68.98,57,27.4,233.1089948,8107,534,390144,0.020779507
5,23.2,16.1,63.5,27012.5,68.98,51,30.6,65.28118709,28804,3095,8336817,0.003455036
3,18.2,15.8,85,18.38517337,22.22,29,11.9,88.85888499,1533,22,4917000,0.000311775
5,9.6,19.2,78.55,244.1,68.98,18,16,110.0003823,261,3,108860,0.002397575
8,20.8,17,52,82.59151467,46.3,60,21.9,34.55978288,6932,334,2083459,0.003327159
6,16.5,14,70,14.54829163,40.74,13,14.2,99.52576196,8926,251,5347896,0.001669068
7,30,16.1,64.1,956.4,68.98,50,33.9,45.55777254,3479,70,655158,0.005310169
7,14.6,10.7,67.95,14.8,68.98,4,26.5,40.14660374,37525,2744,13448494,0.002790275
7,17.7,9,70,275.2893187,66.67,101,30.2,214.7632075,225283,4619,216565318,0.001040254
6,12.3,14,75,124.0234822,50.93,62,34.4,59.8233828,35719,1512,37970874,0.000940695
6,23.3,6,67,79.8376858,38.89,61,23.2,42.06858932,15829,306,6944975,0.002279202
6,9.3,9,81.5,7952.998418,50.93,27,28.2,119.0428855,44664,26,5703569,0.007830886
7,8.9,12,64.5,113.2855865,37.96,37,22.2,61.8663519,1749,28,5454073,0.000320678
5,25.4,8.3,52.5,47.63011978,76.85,90,16,30.69912795,187977,3026,58558270,0.003210085
6,12.2,6,80,529.3585013,50.46,29,24.1,316.9955799,13091,283,51709098,0.000253166
8,27.3,17,39,93.67719744,56.94,43,29.1,16.10715152,250545,28385,47076781,0.00532205
6,12.6,9,78.5,345.558922,53.7,28,28.4,61.60154712,2074,11,21803000,9.51E-05
8,25.6,14,75,658,23.15,27,35,250.4903937,449,7,23855010,1.88E-05
8,10.3,12,75,135.8972068,52.78,55,29.1,254.3111935,3185,58,69625582,4.57E-05
7,32.2,19,65,106.9601289,63.89,46,27.1,23.57121205,204610,5206,83429615,0.002452486
6,19.9,14,65,77.0296708,41.67,34,29.3,72.27584406,48628,1243,44385155,0.001095592
9,22.1,9,55,135.6091101,52.78,83,36.6,5.034809887,50857,321,9770529,0.005205143
6,17.6,8.7,70,274.7089819,69.91,24,17.9,24.43438804,284900,40613,66834405,0.004262775
3,12,25,60,27,68.98,30,10.2,32.66500092,2536,20,4485213,0.000565414
6,17.3,9,85,308.1252459,55.56,52,28.7,275.9729765,355,0,96462106,3.68E-06
6,26,10.4,70.5,1360.9,68.98,20,13,81.31342476,8259,155,932546,0.0088564
7,28.1,9.8,68.9,44,68.98,68,36.7,78.0950351,92,0,30032,0.003063399
7,16.9,13.7,65.4,107.1279669,47.22,19,24.6,189.2928965,18280,706,8877067,0.002059239
7,7.8,6,85,1239.579312,74.54,103,28.9,619.5545521,162417,2052,163046161,0.000996141
9,13,8,75.5,1300,78.24,54,24.9,236.1930497,929,9,21516000,4.32E-05
7,20.9,16,75,377.3795905,50,28,18.2,93.96221425,62016,9771,11484055,0.005400183
4,15,9,75,25.06171624,81.02,57,18.4,73.83429839,1603055,64867,211049527,0.007595634
4,25.6,12.3,71.65,5492.6,68.98,10,15,48.31331708,2947,177,631486,0.00466677
9,27.8,15.4,21.2,247.3,68.98,41,42.8,12.42062691,18818,439,2266715,0.008301882
7,26,11.9,71.6,2026.4,68.98,72,32.2,110.9459528,5857,246,760141,0.007705149
5,8.7,17,82,97.91306306,73.61,23,23,325.9551737,4996,19,5047561,0.000989785
6,16.3,30,73,137.6577053,34.72,22,23.1,111.9503252,12515,348,10669709,0.001172947
5,20,19,75,137.9765658,57.41,31,20,56.08592773,12832,606,5818553,0.002205359
5,15.4,14,70,18.14854727,35.19,25,17,43.11434808,7253,329,5520314,0.001313875
8,19.8,16,70,122.2994372,51.85,40,20.7,69.29911605,195535,29813,67059887,0.002915827
8,29,6.5,53.2,83.26518231,46.3,45,26.4,6.952460843,3519,192,10716322,0.000328378
6,18,12,77.5,7096.190476,41.67,25,28,185.9477755,1268,7,7507400,0.0001689
8,14.2,17,60,107.9814868,54.63,31,24.2,74.22511842,4183,589,9769949,0.00042815
8,15.6,6,75,454.9380726,74.07,116,28.4,159.772336,697413,19693,1366417754,0.000510395
8,14.1,12,76.5,147.7521901,54.17,134,27.4,60.07361749,63749,3171,270625568,0.000235562
7,28.8,16,70,410.4805915,69.44,65,26.6,0.208310782,29958,331,9053300,0.00330907
7,16.3,8,74,205.4183722,55.56,25,28.4,33.94216335,241611,34861,60297396,0.004006989
6,12.5,19,73,347.0734584,25.93,20,24.7,214.7894639,19668,977,126264931,0.000155768
6,18.5,10.1,59,6.769825721,83.33,29,20.2,29.17236212,48574,188,18513930,0.002623646
6,22.7,9.8,68.7,550.4,68.98,70,35.6,76.8397294,4602,367,545724,0.008432834
7,21.6,9.5,77.8,413.1,68.98,44,30.6,128.2803389,1870,8,293582,0.0063696
8,24.5,13,77,8092.3,68.98,70,32.8,0.727303286,116570,3487,3979537,0.029292352
6,14.3,12,80,95.96282149,50.93,60,28.5,190.0159417,8663,121,31949777,0.000271144
9,29.2,11.3,29.1,414.9,68.98,24,37.6,16.01364559,64915,883,4485414,0.014472466
6,16.7,6.2,89,64.91462641,70.83,45,20.2,208.2816112,256848,30639,127575529,0.002013301
7,18.4,11.9,61,1704.9,68.98,25,19.4,9.787266384,2529,69,812855,0.003111256
7,16.5,17,79,511.4759276,39.81,17,20.8,85.16880884,50621,6127,17332850,0.002920524
8,20.4,9.5,77.1,2029.4,68.98,43,27.8,150.1009619,8143,534,390144,0.020871781
5,15.2,16.1,63.5,27012.5,68.98,55,26.7,60.57797853,28870,3100,8336817,0.003462952
3,15.2,15.8,85,18.38517337,22.22,34,13.7,92.97802926,1534,22,4917000,0.000311979
5,13.6,19.2,78.55,244.1,68.98,16,13.8,80.96668896,261,3,108860,0.002397575
8,28.8,17,52,82.59151467,46.3,59,23.4,30.54015836,7046,341,2083459,0.003381876
6,18.5,14,70,14.54829163,40.74,6,13.6,75.47011067,8930,251,5347896,0.001669816
7,30,16.1,64.1,956.4,68.98,57,33.3,82.7459714,3607,70,655158,0.005505542
7,14.6,10.7,67.95,14.8,68.98,11,25.8,106.3260647,37653,2743,13448494,0.002799793
7,24.7,9,70,275.2893187,66.67,89,29.1,332.2118594,231818,4762,216565318,0.00107043
6,16.3,14,75,124.0234822,50.93,62,34.4,78.15219093,35950,1517,37970874,0.000946778
6,15.3,6,67,79.8376858,38.89,46,25.2,34.29997466,16131,311,6944975,0.002322687
6,8.3,9,81.5,7952.998418,50.93,25,28.3,205.4591337,44800,26,5703569,0.007854731
7,11.9,12,64.5,113.2855865,37.96,46,23.4,68.47032623,1764,28,5454073,0.000323428
5,29.4,8.3,52.5,47.63011978,76.85,151,14,31.43671142,196750,3199,58558270,0.003359901
6,3.2,6,80,529.3585013,50.46,17,24.2,272.8468537,13137,284,51709098,0.000254056
8,27.3,17,39,93.67719744,56.94,41,31.3,15.39385612,250545,28385,47076781,0.00532205
6,9.6,9,78.5,345.558922,53.7,36,29.3,94.05243498,2076,11,21803000,9.52E-05
8,20.6,14,75,658,23.15,38,35,235.5678674,449,7,23855010,1.88E-05
8,13.3,12,75,135.8972068,52.78,60,30.4,208.8867934,3190,58,69625582,4.58E-05
7,26.2,19,65,106.9601289,63.89,52,27.4,12.22338204,205758,5225,83429615,0.002466247
6,13.9,14,65,77.0296708,41.67,38,29.2,48.46860105,49468,1265,44385155,0.001114517
9,20.1,9,55,135.6091101,43.52,120,35.6,12.71381625,51540,323,9770529,0.005275047
6,10.6,8.7,70,274.7089819,69.91,27,17.9,35.59714477,285416,40632,66834405,0.004270495
3,12,25,60,27,68.98,21,9.3,18.2802839,2660,22,4485213,0.00059306
6,17.3,9,85,308.1252459,55.56,77,28.1,144.1543071,355,0,96462106,3.68E-06
6,22,10.4,70.5,1360.9,68.98,10,12,97.56713902,8389,155,932546,0.008995803
7,22.1,9.8,68.9,44,68.98,51,36.7,34.65029019,100,0,30032,0.003329782
7,16.9,13.7,65.4,107.1279669,47.22,18,23,78.99581285,18365,706,8877067,0.002068814
7,7.8,6,85,1239.579312,74.54,75,29.3,577.7471644,165618,2096,163046161,0.001015774
9,18,8,75.5,1300,78.24,91,25.9,98.63986615,929,9,21516000,4.32E-05
7,8.9,16,75,377.3795905,50,20,15.5,111.434345,62058,9774,11484055,0.00540384
4,20,9,75,25.06171624,81.02,82,20.3,48.20559095,1623284,65487,211049527,0.007691484
4,28.6,12.3,71.65,5492.6,68.98,25,19,38.83497576,2978,183,631486,0.004715861
9,20.8,15.4,21.2,247.3,68.98,48,43.9,12.57571387,19654,439,2266715,0.008670697
7,14,11.9,71.6,2026.4,68.98,82,28.9,77.00990143,6082,246,760141,0.008001147
5,10.7,17,82,97.91306306,73.61,40,25,362.199542,5241,23,5047561,0.001038323
6,8.3,30,73,137.6577053,34.72,21,19.8,63.83706709,12566,350,10669709,0.001177727
5,25,19,75,137.9765658,57.41,19,16,65.30803333,12878,607,5818553,0.002213265
5,23.4,14,70,18.14854727,35.19,21,16.1,42.68707532,7257,329,5520314,0.001314599
8,13.8,16,70,122.2994372,51.85,22,17.1,70.12191055,196748,29836,67059887,0.002933915
8,27,6.5,53.2,83.26518231,46.3,53,26.2,11.74379266,3562,192,10716322,0.00033239
6,11,12,77.5,7096.190476,41.67,23,32,273.632403,1285,7,7507400,0.000171164
8,20.2,17,60,107.9814868,54.63,17,25.4,64.50450058,4189,589,9769949,0.000428764
8,13.6,6,75,454.9380726,74.07,80,31.7,296.0617709,719664,20159,1366417754,0.000526679
8,16.1,12,76.5,147.7521901,54.17,118,27.1,125.9620502,64958,3241,270625568,0.000240029
7,28.8,16,70,410.4805915,75.93,76,27.5,0.278622552,30749,334,9053300,0.003396441
7,15.3,8,74,205.4183722,55.56,42,28.6,36.54292623,241819,34869,60297396,0.004010439
6,6.5,19,73,347.0734584,25.93,39,25.7,225.9047087,19848,978,126264931,0.000157193
6,18.5,10.1,59,6.769825721,83.33,28,19.5,16.04659065,49683,264,18513930,0.002683547
6,21.7,9.8,68.7,550.4,68.98,69,36.1,61.89597538,4623,367,545724,0.008471315
7,17.6,9.5,77.8,413.1,68.98,39,29.4,232.0213376,1911,8,293582,0.006509255
8,27.5,13,77,8092.3,68.98,69,30.6,0.552550559,120764,3534,3979537,0.030346244
6,16.3,12,80,95.96282149,50.93,55,27.3,252.7042153,8668,121,31949777,0.000271301
9,21.2,11.3,29.1,414.9,68.98,36,37.3,25.0653754,67543,881,4485414,0.015058365
6,13.7,6.2,89,64.91462641,70.83,35,21,119.3543993,261750,31119,127575529,0.002051726
7,24.4,11.9,61,1704.9,68.98,38,18.3,18.17301618,2580,69,812855,0.003173998
7,15.5,17,79,511.4759276,39.81,20,17,84.55603084,50657,6128,17332850,0.002922601
8,18.4,9.5,77.1,2029.4,68.98,30,25.8,150.0945452,8206,534,390144,0.02103326
5,15.2,16.1,63.5,27012.5,68.98,63,28.3,75.8248321,28920,3105,8336817,0.00346895
3,8.2,15.8,85,18.38517337,22.22,30,11,137.3559618,1536,22,4917000,0.000312386
5,16.6,19.2,78.55,244.1,68.98,19,14.8,128.2632441,261,3,108860,0.002397575
8,20.8,17,52,82.59151467,46.3,72,24,37.70231889,7124,346,2083459,0.003419314
6,18.5,14,70,14.54829163,40.74,11,13.4,64.57182571,8936,251,5347896,0.001670938
7,30,16.1,64.1,956.4,68.98,65,29.4,55.59641978,3819,70,655158,0.005829128
7,25.6,10.7,67.95,14.8,68.98,11,25.5,104.3980567,37829,2743,13448494,0.00281288
7,27.7,9,70,275.2893187,66.67,77,31.7,200.1903438,234509,4839,216565318,0.001082856
6,15.3,14,75,124.0234822,50.93,56,32.8,104.0631539,36155,1521,37970874,0.000952177
6,24.3,6,67,79.8376858,38.89,52,25.7,82.40707018,16420,317,6944975,0.002364299
6,10.3,9,81.5,7952.998418,50.93,28,29.2,155.6497314,44983,26,5703569,0.007886816
7,21.9,12,64.5,113.2855865,37.96,51,25,69.26501548,1765,28,5454073,0.000323611
5,32.4,8.3,52.5,47.63011978,76.85,105,14,25.38191515,205721,3310,58558270,0.003513099
6,4.2,6,80,529.3585013,50.46,20,25.6,154.901505,13181,285,51709098,0.000254907
8,22.3,17,39,93.67719744,56.94,52,32.3,17.5179931,251789,28388,47076781,0.005348475
6,16.6,9,78.5,345.558922,50,42,28.4,96.92817058,2077,11,21803000,9.53E-05
8,27.6,14,75,658,23.15,48,33,286.5976164,449,7,23855010,1.88E-05
8,16.3,12,75,135.8972068,52.78,55,31,223.1549219,3195,58,69625582,4.59E-05
7,33.2,19,65,106.9601289,63.89,56,27.8,18.58359651,206844,5241,83429615,0.002479264
6,19.9,14,65,77.0296708,41.67,41,28.8,70.2197432,50053,1278,44385155,0.001127697
9,21.1,9,55,135.6091101,43.52,106,37.4,6.552956497,52068,324,9770529,0.005329087
6,17.6,8.7,70,274.7089819,64.35,25,15.8,29.97503293,285768,40643,66834405,0.004275762
3,13,25,60,27,68.98,19,10.1,20.80088015,2824,22,4485213,0.000629625
6,11.3,9,85,308.1252459,55.56,80,28.1,258.3508036,369,0,96462106,3.83E-06
6,21,10.4,70.5,1360.9,68.98,18,14,78.00452461,8436,157,932546,0.009046203
7,25.1,9.8,68.9,44,68.98,49,31.7,63.32979313,105,0,30032,0.003496271
7,13.9,13.7,65.4,107.1279669,47.22,20,17.7,167.0273695,18421,706,8877067,0.002075122
7,4.8,6,85,1239.579312,74.54,61,29.7,728.9022329,168645,2151,163046161,0.001034339
9,12,8,75.5,1300,78.24,115,27.4,229.9344318,929,9,21516000,4.32E-05
7,11.9,16,75,377.3795905,50,39,16.8,110.9570192,62058,9774,11484055,0.00540384
4,18,9,75,25.06171624,81.02,72,20.9,32.3791982,1668589,66741,211049527,0.007906149
4,28.6,12.3,71.65,5492.6,68.98,17,18,41.94305303,2990,183,631486,0.004734863
9,21.8,15.4,21.2,247.3,68.98,40,41.1,8.318056685,20126,450,2266715,0.008878928
7,16,11.9,71.6,2026.4,68.98,32,30,125.7816697,6255,247,760141,0.008228737
5,9.7,17,82,97.91306306,73.61,33,26,329.0601809,5486,23,5047561,0.001086862
6,6.3,30,73,137.6577053,34.72,18,15.7,82.09422455,12685,351,10669709,0.00118888
5,9,19,75,137.9765658,57.41,29,18,45.89743359,12888,609,5818553,0.002214984
5,25.4,14,70,18.14854727,35.19,23,14.7,72.83898345,7262,329,5520314,0.001315505
8,21.8,16,70,122.2994372,51.85,41,19.1,75.20832643,197089,29847,67059887,0.002939
8,23,6.5,53.2,83.26518231,46.3,41,27,13.02852018,3589,193,10716322,0.00033491
6,15,12,77.5,7096.190476,41.67,18,29,351.7206531,1299,7,7507400,0.000173029
8,20.2,17,60,107.9814868,54.63,17,18.8,66.22564939,4205,589,9769949,0.000430401
8,11.6,6,75,454.9380726,74.07,114,30.9,240.8321974,742417,20642,1366417754,0.000543331
8,15.1,12,76.5,147.7521901,54.17,108,28.1,129.9756491,66226,3309,270625568,0.000244714
7,31.8,16,70,410.4805915,75.93,74,27.4,0.303833018,32222,342,9053300,0.003559144
7,22.3,8,74,205.4183722,55.56,70,29.7,20.64823025,241956,34899,60297396,0.004012711
6,8.5,19,73,347.0734584,25.93,16,27.3,102.5862973,20055,981,126264931,0.000158833
6,24.5,10.1,59,6.769825721,83.33,35,21.6,18.53329842,51059,264,18513930,0.002757869
6,16.7,9.8,68.7,550.4,68.98,81,30.6,159.8717525,4673,372,545724,0.008562937
7,18.6,9.5,77.8,413.1,68.98,35,31.1,206.5447703,1955,8,293582,0.006659128
8,29.5,13,77,8092.3,68.98,81,28.9,0.6627097,123256,3582,3979537,0.030972447
6,18.3,12,80,95.96282149,50.93,54,27,111.0830856,8674,121,31949777,0.000271489
9,28.2,11.3,29.1,414.9,68.98,31,36.9,22.75578096,70128,933,4485414,0.015634677
6,27.7,6.2,89,64.91462641,70.83,29,21.4,163.3759831,268008,32014,127575529,0.002100779
7,10.4,11.9,61,1704.9,68.98,24,19.4,19.16665985,2608,70,812855,0.003208444
7,21.5,17,79,511.4759276,39.81,22,17.8,55.08332231,50694,6132,17332850,0.002924735
8,13.4,9.5,77.1,2029.4,68.98,43,26.9,223.6377528,8287,536,390144,0.021240875
5,17.2,16.1,63.5,27012.5,68.98,56,31.7,82.54223045,28973,3107,8336817,0.003475307
3,8.2,15.8,85,18.38517337,22.22,30,11.9,106.8103194,1537,22,4917000,0.000312589
5,19.6,19.2,78.55,244.1,68.98,20,15.8,53.74553085,261,3,108860,0.002397575
8,17.8,17,52,82.59151467,46.3,55,27.7,25.23225703,7244,351,2083459,0.00347691
6,20.5,14,70,14.54829163,40.74,8,11.2,86.72492619,8947,251,5347896,0.001672994
7,30,16.1,64.1,956.4,68.98,47,35.6,45.3208609,4039,70,655158,0.006164925
7,14.6,10.7,67.95,14.8,68.98,13,27.8,95.13848995,37917,2744,13448494,0.002819423
7,27.7,9,70,275.2893187,66.67,92,31.6,274.11649,237489,4922,216565318,0.001096616
6,6.3,14,75,124.0234822,50.93,52,33.9,99.89079619,36412,1528,37970874,0.000958946
6,16.3,6,67,79.8376858,38.89,54,18.9,45.8013777,16719,330,6944975,0.002407352
6,13.3,9,81.5,7952.998418,50.93,33,27.6,104.4734651,45140,26,5703569,0.007914343
7,10.9,12,64.5,113.2855865,37.96,49,18.1,92.79711503,1767,28,5454073,0.000323978
5,29.4,8.3,52.5,47.63011978,76.85,155,13,21.19432803,215855,3502,58558270,0.003686157
6,4.2,6,80,529.3585013,50.46,25,23.9,287.2190433,13244,285,51709098,0.000256125
8,36.3,17,39,93.67719744,56.94,50,32.8,12.06228004,252130,28392,47076781,0.005355719
6,10.6,9,78.5,345.558922,50,35,29.4,135.6812794,2081,11,21803000,9.54E-05
8,28.6,14,75,658,23.15,38,33,148.302825,449,7,23855010,1.88E-05
8,10.3,12,75,135.8972068,52.78,50,29.5,123.6781813,3197,58,69625582,4.59E-05
7,27.2,19,65,106.9601289,63.89,54,27.7,9.537482057,207897,5260,83429615,0.002491885
6,12.9,14,65,77.0296708,41.67,48,28.1,42.45129285,50622,1299,44385155,0.001140516
9,27.1,9,55,135.6091101,43.52,126,36.1,14.16137192,52600,326,9770529,0.005383537
6,17.6,8.7,70,274.7089819,64.35,35,15.6,29.33679725,286349,40697,66834405,0.004284455
3,14,25,60,27,68.98,20,8.2,29.82729591,2942,22,4485213,0.000655933
6,11.3,9,85,308.1252459,55.56,61,29.6,142.2140756,369,0,96462106,3.83E-06
6,16,10.4,70.5,1360.9,68.98,17,19,94.80293856,8482,158,932546,0.00909553
7,17.1,9.8,68.9,44,68.98,67,33.9,33.01079374,117,0,30032,0.003895844
7,17.9,13.7,65.4,107.1279669,47.22,15,19.8,116.6345693,18513,706,8877067,0.002085486
7,4.8,6,85,1239.579312,74.54,69,30.5,501.2400766,172134,2197,163046161,0.001055738
9,12,8,75.5,1300,78.24,120,27.6,100.1654592,929,9,21516000,4.32E-05
7,7.9,16,75,377.3795905,50,39,14.9,82.45159821,62123,9776,11484055,0.0054095
4,21,9,75,25.06171624,81.02,64,22.2,40.36848722,1713160,67964,211049527,0.008117336
4,26.6,12.3,71.65,5492.6,68.98,4,15,36.84971369,3008,186,631486,0.004763368
9,28.8,15.4,21.2,247.3,68.98,36,41.1,11.93917016,20622,454,2266715,0.009097747
7,10,11.9,71.6,2026.4,68.98,19,31.1,147.2200164,6369,248,760141,0.008378709
5,10.7,17,82,97.91306306,73.61,28,25,357.5017283,5836,25,5047561,0.001156202
6,12.3,30,73,137.6577053,34.72,16,14.9,68.76686425,12814,351,10669709,0.00120097
5,18,19,75,137.9765658,54.63,28,14,35.05579649,12900,609,5818553,0.002217046
5,27.4,14,70,18.14854727,35.19,22,16.9,41.31146354,7265,329,5520314,0.001316048
8,16.8,16,70,122.2994372,51.85,42,21.6,47.46408842,196796,29846,67059887,0.002934631
8,27,6.5,53.2,83.26518231,46.3,51,23.6,7.591612935,3622,193,10716322,0.000337989
6,7,12,77.5,7096.190476,41.67,20,32,384.5184207,1323,7,7507400,0.000176226
8,20.2,17,60,107.9814868,54.63,14,19.5,32.69895082,4210,589,9769949,0.000430913
8,20.6,6,75,454.9380726,74.07,56,31.6,180.1280575,767296,21129,1366417754,0.000561538
8,17.1,12,76.5,147.7521901,54.17,109,26.7,95.35087584,68079,3359,270625568,0.000251562
7,29.8,16,70,410.4805915,75.93,63,27.2,0.406527722,33557,344,9053300,0.003706604
7,24.3,8,74,205.4183722,55.56,34,29.6,51.59337054,242149,34914,60297396,0.004015911
6,17.5,19,73,347.0734584,25.93,28,25,203.7161398,20261,982,126264931,0.000160464
6,28.5,10.1,59,6.769825721,83.33,58,22.9,30.21738895,51059,264,18513930,0.002757869
6,22.7,9.8,68.7,550.4,68.98,142,32.8,123.242505,4711,372,545724,0.008632569
7,12.6,9.5,77.8,413.1,68.98,44,30.6,136.7983166,2047,8,293582,0.006972498
8,27.5,13,77,8092.3,68.98,142,28.9,0.325172996,124992,3643,3979537,0.031408679
6,13.3,12,80,95.96282149,50.93,54,26.9,103.9911451,8677,121,31949777,0.000271582
9,27.2,11.3,29.1,414.9,68.98,30,38.3,20.98699924,73165,959,4485414,0.016311761
6,27.7,6.2,89,64.91462641,70.83,28,21.5,238.6569277,275003,32796,127575529,0.002155609
7,16.4,11.9,61,1704.9,68.98,12,19.4,22.03912781,2694,72,812855,0.003314244
7,12.5,17,79,511.4759276,39.81,18,16,87.83139486,50746,6135,17332850,0.002927735
8,21.4,9.5,77.1,2029.4,68.98,41,29.4,222.9095264,8344,536,390144,0.021386975
5,14.2,16.1,63.5,27012.5,68.98,21,23.3,99.91334514,29029,3110,8336817,0.003482024
3,9.2,15.8,85,18.38517337,22.22,35,9.7,63.05531268,1540,22,4917000,0.000313199
5,11.6,19.2,78.55,244.1,68.98,22,14.6,49.26819101,261,3,108860,0.002397575
8,27.8,17,52,82.59151467,46.3,55,23.7,39.41189881,7406,359,2083459,0.003554666
6,27.5,14,70,14.54829163,40.74,10,13.2,83.58271029,8950,251,5347896,0.001673555
7,31,16.1,64.1,956.4,68.98,40,33.9,53.22955863,4194,71,655158,0.006401509
7,24.6,10.7,67.95,14.8,68.98,15,27.8,99.9451307,38079,2748,13448494,0.002831469
7,26.7,9,70,275.2893187,66.67,115,30.1,254.337546,240848,4983,216565318,0.001112126
6,12.3,14,75,124.0234822,50.93,48,32.8,55.04172893,36689,1542,37970874,0.000966241
6,23.3,6,67,79.8376858,38.89,40,19.9,56.78184066,17076,341,6944975,0.002458756
6,15.3,9,81.5,7952.998418,50.93,31,27.1,201.5495653,45298,26,5703569,0.007942045
